,Age,Workclass,fnlwgt,Education,Education.Num,Marital.Status,Occupation,Race,Sex,Capital.Gain,Hours.per.week,Country,Salary
18823,33,Private,190511,<=12th,4,Divorced,Handlers-cleaners,White,Male,2176,35,US,<=50K
12995,19,Other,305834,Some-college,10,Never-married,Craft-repair,White,Female,0,25,US,<=50K
32493,24,Private,381895,<=12th,7,Divorced,Machine-op-inspct,White,Female,0,40,US,<=50K
11420,19,Private,100009,Some-college,10,Never-married,Sales,White,Female,0,15,US,<=50K
9648,43,Private,252519,Bachelors,13,Married,Handlers-cleaners,Black,Male,0,40,Non-US,>50K
26482,54,Private,139347,HS-grad,9,Widowed,Adm-clerical,White,Female,0,40,US,<=50K
5056,26,Private,330695,Some-college,10,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
7515,29,Private,209934,<=12th,3,Married,Other-service,White,Male,0,40,Non-US,<=50K
4065,66,Private,340734,HS-grad,9,Married,Sales,White,Male,0,40,US,<=50K
27966,30,Government,27051,Some-college,10,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
27207,23,Private,13769,Some-college,10,Married,Machine-op-inspct,Amer-Indian-Eskimo,Male,0,30,US,<=50K
27644,56,Government,273084,Masters,14,Married,Exec-managerial,Black,Male,0,40,US,>50K
19150,41,Private,121055,HS-grad,9,Divorced,Transport-moving,White,Male,0,40,US,<=50K
4449,56,Private,184553,<=12th,6,Divorced,Craft-repair,White,Male,0,56,US,<=50K
765,32,Private,283268,<=12th,6,Separated,Other-service,White,Female,0,42,US,<=50K
15555,39,Private,167482,HS-grad,9,Married,Other-service,White,Male,0,60,US,>50K
16689,31,Government,47276,Bachelors,13,Married,Other-service,White,Male,0,38,US,>50K
19316,21,Private,400635,Some-college,10,Never-married,Other-service,White,Female,0,20,Non-US,<=50K
5470,37,Other,241306,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
18988,26,Government,73392,HS-grad,9,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,30,US,<=50K
28893,37,Private,212465,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
10435,39,Private,155961,HS-grad,9,Divorced,Adm-clerical,Black,Female,0,38,US,<=50K
24324,41,Government,169995,Some-college,10,Divorced,Protective-serv,White,Male,0,20,US,<=50K
2593,39,Private,315776,Masters,14,Never-married,Exec-managerial,Black,Male,8614,52,US,>50K
22675,53,Private,200190,Some-college,10,Divorced,Craft-repair,White,Male,0,40,US,>50K
18212,20,Private,88231,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
9614,28,Private,274690,Bachelors,13,Never-married,Adm-clerical,White,Male,0,45,US,<=50K
1730,24,Private,180060,Masters,14,Never-married,Exec-managerial,White,Male,6849,90,US,<=50K
32431,51,Private,274502,<=12th,4,Divorced,Machine-op-inspct,White,Female,0,48,US,<=50K
30323,21,Other,110946,HS-grad,9,Never-married,Adm-clerical,White,Female,0,43,US,<=50K
18931,66,Other,213477,<=12th,4,Divorced,?,White,Male,0,10,US,<=50K
24047,30,Other,361817,HS-grad,9,Never-married,?,White,Male,0,25,US,<=50K
18174,30,Government,47085,<=12th,6,Married,Craft-repair,White,Male,0,40,US,<=50K
22640,37,Private,340614,Masters,14,Married,Prof-specialty,White,Male,0,50,US,>50K
12440,31,Other,340880,Bachelors,13,Married,Sales,White,Male,0,48,US,<=50K
24232,67,Other,37170,<=12th,4,Divorced,?,White,Male,0,3,US,<=50K
31509,22,Private,50136,<=12th,3,Married,Other-service,White,Male,0,40,Non-US,<=50K
13151,41,Government,340682,HS-grad,9,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
13232,48,Private,115784,<=12th,5,Married,Craft-repair,White,Male,0,44,US,<=50K
14795,59,Private,174864,HS-grad,9,Married,Craft-repair,White,Male,0,45,US,>50K
16181,60,Government,93272,HS-grad,9,Married,Other-service,White,Male,0,40,US,<=50K
14787,37,Private,177285,Assoc-voc,11,Married,Adm-clerical,Black,Female,0,48,US,>50K
26701,48,Private,234504,HS-grad,9,Married,Exec-managerial,White,Male,0,50,US,<=50K
29099,22,Private,300871,Some-college,10,Married,Tech-support,White,Male,0,40,US,<=50K
5717,24,Private,317175,Bachelors,13,Married,Sales,White,Male,0,45,US,>50K
13423,36,Government,109766,Bachelors,13,Never-married,Protective-serv,White,Male,0,60,US,<=50K
17920,62,Private,41718,<=12th,6,Married,Sales,White,Male,0,35,US,<=50K
18424,35,Private,190194,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
3096,22,Other,175586,HS-grad,9,Never-married,?,Black,Female,0,35,US,<=50K
18343,20,Private,122346,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,40,US,<=50K
22538,30,Private,156890,HS-grad,9,Married,Machine-op-inspct,White,Male,0,45,US,<=50K
28968,29,Private,128777,<=12th,4,Divorced,Craft-repair,White,Female,0,55,US,<=50K
10148,23,Private,96585,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,30,US,<=50K
14583,58,Other,112945,Prof-school,15,Never-married,Prof-specialty,White,Male,27828,40,US,>50K
26902,78,Private,105586,<=12th,3,Married,Transport-moving,Asian-Pac-Islander,Male,0,36,US,<=50K
4186,25,Private,259688,<=12th,7,Married,Craft-repair,White,Male,0,50,US,<=50K
3512,26,Private,152035,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
14044,57,Other,195835,HS-grad,9,Married,Exec-managerial,White,Male,0,40,US,<=50K
7005,26,Other,208122,Bachelors,13,Never-married,Prof-specialty,White,Male,0,15,US,<=50K
9930,33,Private,345277,Bachelors,13,Never-married,Tech-support,White,Female,0,45,US,>50K
27739,34,Private,116910,HS-grad,9,Married,Craft-repair,White,Male,0,50,US,<=50K
849,31,Private,118966,HS-grad,9,Never-married,Craft-repair,White,Male,0,18,US,<=50K
29941,37,Private,208358,Some-college,10,Married,Craft-repair,White,Male,0,40,US,>50K
18441,23,Private,159709,HS-grad,9,Divorced,Craft-repair,White,Male,0,40,US,<=50K
20371,50,Private,410186,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
10039,22,Private,184813,Some-college,10,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
27935,57,Other,188877,<=12th,5,Divorced,?,White,Male,0,40,US,<=50K
13184,31,Private,159737,HS-grad,9,Never-married,Sales,Black,Female,0,58,US,<=50K
4038,35,Private,168675,HS-grad,9,Separated,Transport-moving,White,Male,0,50,US,<=50K
31510,42,Private,111483,Bachelors,13,Married,Tech-support,White,Male,0,50,US,>50K
23471,32,Private,340917,Bachelors,13,Never-married,Prof-specialty,White,Male,0,50,US,>50K
17365,30,Private,161572,HS-grad,9,Married,Other-service,White,Female,0,45,US,<=50K
5844,21,Private,186849,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
3595,27,Other,153546,Assoc-voc,11,Married,Other-service,White,Female,0,36,US,>50K
1519,17,Government,32124,<=12th,5,Never-married,Other-service,Black,Male,0,9,US,<=50K
1424,53,Government,130703,HS-grad,9,Married,Adm-clerical,Black,Male,0,40,US,<=50K
6049,44,Private,192976,HS-grad,9,Married,Transport-moving,Amer-Indian-Eskimo,Male,0,40,US,<=50K
18828,36,Private,166549,Bachelors,13,Divorced,Adm-clerical,White,Male,0,55,US,>50K
15457,22,Private,141040,HS-grad,9,Never-married,Sales,Black,Female,0,35,US,<=50K
28962,50,Private,182907,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,25,US,<=50K
23046,39,Private,174242,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
24009,17,Private,231439,<=12th,7,Never-married,Handlers-cleaners,White,Male,0,30,US,<=50K
23876,54,Government,332243,<=12th,8,Married,Adm-clerical,White,Male,0,40,US,<=50K
6077,42,Private,180032,Masters,14,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
24702,22,Private,117363,Some-college,10,Never-married,Adm-clerical,White,Female,0,35,US,<=50K
19187,66,Private,196674,Bachelors,13,Married,Sales,White,Male,0,15,US,>50K
26197,42,Government,53727,HS-grad,9,Married,Transport-moving,White,Male,0,40,Non-US,<=50K
11724,37,Government,194630,Masters,14,Never-married,Exec-managerial,White,Female,0,40,US,<=50K
7786,49,Government,186539,Masters,14,Married,Protective-serv,White,Male,0,40,US,>50K
16283,31,Private,180551,HS-grad,9,Married,Adm-clerical,White,Female,0,40,US,>50K
29410,22,Private,186573,HS-grad,9,Never-married,Transport-moving,White,Female,0,46,US,<=50K
9337,27,Other,340269,Some-college,10,Never-married,Protective-serv,White,Male,0,40,US,<=50K
1824,51,Private,158948,HS-grad,9,Married,Transport-moving,White,Male,0,84,US,>50K
15488,43,Private,55395,Some-college,10,Married,Craft-repair,White,Male,0,40,US,<=50K
31455,40,Government,293809,Bachelors,13,Married,Prof-specialty,White,Male,0,20,US,<=50K
15599,31,Private,234387,HS-grad,9,Divorced,Exec-managerial,Black,Female,0,40,US,<=50K
20819,30,Private,347166,Bachelors,13,Never-married,Prof-specialty,White,Male,13550,45,US,>50K
21430,52,Government,35092,Doctorate,16,Married,Exec-managerial,White,Male,0,40,US,>50K
27372,23,Private,124259,Some-college,10,Never-married,Protective-serv,Black,Female,0,40,US,<=50K
13484,43,Other,176069,HS-grad,9,Married,Other-service,White,Female,0,16,US,<=50K
25539,20,Private,194247,HS-grad,9,Never-married,Exec-managerial,White,Male,0,25,US,<=50K
13444,46,Private,471990,HS-grad,9,Married,Transport-moving,Black,Male,0,46,US,>50K
1489,37,Private,175232,Masters,14,Divorced,Exec-managerial,White,Male,0,60,US,>50K
2069,34,Private,204991,Some-college,10,Divorced,Exec-managerial,White,Male,0,44,US,<=50K
19106,19,Private,278304,Some-college,10,Never-married,Other-service,White,Female,0,15,US,<=50K
924,64,Other,29825,HS-grad,9,Married,?,White,Male,0,5,US,<=50K
2090,42,Private,33521,Assoc-acdm,12,Married,Sales,White,Male,0,45,US,>50K
31707,35,Other,147258,Assoc-voc,11,Never-married,Farming-fishing,White,Male,0,65,US,<=50K
985,63,Private,254907,Assoc-voc,11,Divorced,Other-service,White,Female,0,20,US,<=50K
4759,76,Private,97077,<=12th,6,Widowed,Sales,Black,Female,0,12,US,<=50K
23960,37,Private,42645,HS-grad,9,Married,Farming-fishing,White,Male,0,40,US,<=50K
5078,39,Private,269186,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
8254,39,Private,238008,HS-grad,9,Widowed,Adm-clerical,White,Female,0,40,US,<=50K
753,23,Private,145111,HS-grad,9,Never-married,Transport-moving,White,Male,0,50,US,<=50K
25945,39,Government,316582,Masters,14,Never-married,Prof-specialty,White,Female,0,55,US,<=50K
9694,27,Private,156266,HS-grad,9,Never-married,Sales,Amer-Indian-Eskimo,Male,0,20,US,<=50K
18311,48,Other,370119,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,>50K
20148,42,Government,227890,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,<=50K
3582,29,Private,95465,HS-grad,9,Married,Other-service,White,Male,0,40,US,<=50K
26121,39,Private,38312,Some-college,10,Married,Craft-repair,White,Male,0,40,US,>50K
22200,56,Private,155657,<=12th,4,Divorced,Machine-op-inspct,White,Female,0,20,Non-US,<=50K
880,49,Private,72393,<=12th,5,Divorced,Machine-op-inspct,White,Female,0,40,US,<=50K
5439,33,Private,113364,HS-grad,9,Divorced,Adm-clerical,White,Male,0,40,US,<=50K
3772,52,Private,101752,Assoc-voc,11,Married,Transport-moving,White,Male,0,56,US,<=50K
28308,51,Private,53197,Some-college,10,Married,Craft-repair,White,Male,0,40,US,>50K
31617,28,Other,119793,HS-grad,9,Never-married,Other-service,White,Male,0,40,US,<=50K
14670,22,Private,215395,HS-grad,9,Never-married,Transport-moving,White,Male,0,37,US,<=50K
25115,25,Government,295289,HS-grad,9,Never-married,Prof-specialty,Black,Female,0,40,US,<=50K
5657,33,Private,260782,Some-college,10,Married,Craft-repair,White,Male,0,41,US,>50K
12915,18,Private,91525,HS-grad,9,Never-married,Sales,White,Male,0,25,US,<=50K
28454,46,Private,98637,Bachelors,13,Married,Exec-managerial,White,Male,7298,50,US,>50K
11940,23,Private,150683,Some-college,10,Never-married,Exec-managerial,White,Male,0,40,US,<=50K
25949,46,Private,117313,<=12th,5,Separated,Machine-op-inspct,White,Female,0,40,Non-US,<=50K
1628,45,Private,428350,HS-grad,9,Married,Machine-op-inspct,White,Female,0,40,US,<=50K
7424,34,Private,27409,<=12th,5,Married,Craft-repair,White,Male,0,50,US,<=50K
24357,26,Private,94392,<=12th,7,Separated,Other-service,White,Female,0,20,US,<=50K
11063,21,Private,350001,Some-college,10,Never-married,Farming-fishing,White,Male,0,20,US,<=50K
17630,33,Private,136331,HS-grad,9,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
26350,33,Government,182971,Some-college,10,Married,Protective-serv,White,Male,0,40,US,>50K
30621,32,Government,100135,Bachelors,13,Married,Prof-specialty,White,Female,0,35,US,>50K
10861,43,Private,174196,HS-grad,9,Never-married,Other-service,Black,Female,0,40,US,<=50K
25683,27,Private,106039,Bachelors,13,Divorced,Prof-specialty,White,Female,0,50,US,<=50K
31681,43,Private,266324,HS-grad,9,Married,Craft-repair,White,Male,0,99,US,>50K
14528,65,Private,87164,<=12th,7,Widowed,Sales,White,Female,0,20,US,<=50K
25549,67,Other,239705,Doctorate,16,Married,Prof-specialty,Black,Male,0,12,Non-US,<=50K
14194,34,Private,160261,HS-grad,9,Never-married,Tech-support,Asian-Pac-Islander,Male,14084,35,Non-US,>50K
8923,21,Private,182823,Bachelors,13,Never-married,Sales,White,Male,0,30,US,<=50K
795,22,Private,162343,Some-college,10,Never-married,Other-service,Black,Male,0,20,US,<=50K
13633,68,Private,217424,HS-grad,9,Married,Protective-serv,White,Male,0,24,US,<=50K
9261,39,Private,192251,<=12th,6,Divorced,Other-service,White,Female,0,60,US,<=50K
850,61,Private,99784,Masters,14,Widowed,Prof-specialty,White,Female,0,40,US,>50K
22672,50,Private,81548,HS-grad,9,Married,Prof-specialty,White,Male,0,40,US,<=50K
15084,40,Private,242619,Bachelors,13,Never-married,Prof-specialty,White,Male,4650,40,US,<=50K
11577,50,Private,279337,Bachelors,13,Divorced,Exec-managerial,White,Male,0,55,US,>50K
23189,52,Other,101119,<=12th,7,Married,Transport-moving,White,Male,0,40,US,<=50K
28434,46,Private,116635,Bachelors,13,Separated,Prof-specialty,Black,Female,0,36,US,<=50K
8483,32,Private,107417,HS-grad,9,Never-married,Other-service,White,Male,0,37,US,<=50K
10355,47,Government,227244,Bachelors,13,Married,Protective-serv,Black,Male,0,50,US,>50K
16958,42,Private,193995,Some-college,10,Divorced,Craft-repair,White,Male,0,38,US,<=50K
7823,33,Private,157747,Assoc-acdm,12,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
16817,66,Other,206560,HS-grad,9,Widowed,?,Other,Female,0,35,Non-US,<=50K
29795,17,Private,78602,<=12th,7,Never-married,Other-service,White,Female,0,20,US,<=50K
16339,34,Other,171216,Bachelors,13,Never-married,Prof-specialty,White,Male,0,50,US,<=50K
6635,49,Private,110015,Assoc-voc,11,Married,Craft-repair,White,Male,0,45,Non-US,<=50K
1508,20,Private,431745,Some-college,10,Never-married,Adm-clerical,Black,Female,0,14,US,<=50K
8330,53,Private,20438,Some-college,10,Separated,Exec-managerial,Amer-Indian-Eskimo,Female,0,15,US,<=50K
22258,17,Private,153035,<=12th,6,Never-married,Sales,White,Female,0,20,US,<=50K
28806,35,Other,335704,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,<=50K
21014,53,Government,84278,Bachelors,13,Married,Exec-managerial,White,Male,0,48,US,>50K
1037,37,Private,123785,HS-grad,9,Never-married,Other-service,White,Male,0,75,US,<=50K
19524,21,Private,216181,Some-college,10,Never-married,Sales,White,Male,0,35,US,<=50K
13591,38,Private,181943,Bachelors,13,Never-married,Adm-clerical,White,Female,0,35,US,<=50K
234,28,Private,76714,Prof-school,15,Never-married,Prof-specialty,White,Male,0,55,US,>50K
17433,41,Private,115411,Some-college,10,Divorced,Sales,White,Male,2174,45,US,<=50K
27377,40,Other,89413,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
4012,35,Private,227571,<=12th,4,Married,Handlers-cleaners,White,Male,0,40,Non-US,<=50K
19719,52,Private,181755,HS-grad,9,Divorced,Adm-clerical,White,Female,0,40,US,<=50K
17730,33,Other,108116,HS-grad,9,Married,Tech-support,White,Male,0,40,US,<=50K
10266,56,Other,184598,<=12th,5,Married,Transport-moving,White,Male,0,99,US,<=50K
5378,46,Private,163229,<=12th,4,Married,Transport-moving,White,Male,0,40,US,<=50K
9500,27,Other,180553,HS-grad,9,Married,?,White,Female,0,40,US,>50K
16488,33,Other,119918,Bachelors,13,Never-married,?,Black,Male,0,45,Non-US,<=50K
32012,31,Government,130057,Masters,14,Married,Exec-managerial,White,Male,7688,60,US,>50K
18255,30,Private,252752,Bachelors,13,Married,Prof-specialty,White,Female,0,40,US,<=50K
12985,33,Private,119409,HS-grad,9,Married,Machine-op-inspct,Other,Female,0,40,Non-US,<=50K
12141,46,Other,120131,Prof-school,15,Married,Prof-specialty,White,Male,99999,60,US,>50K
31362,19,Private,160811,HS-grad,9,Never-married,Sales,White,Male,0,38,US,<=50K
31436,32,Other,542265,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
20159,64,Other,108082,Some-college,10,Married,?,White,Male,0,40,US,<=50K
32501,71,Private,138145,<=12th,5,Married,Other-service,White,Male,0,40,US,<=50K
21100,24,Private,51973,Bachelors,13,Never-married,Prof-specialty,White,Female,0,20,US,<=50K
30236,23,Other,314645,Assoc-acdm,12,Never-married,Adm-clerical,White,Female,0,25,US,<=50K
21290,53,Other,98829,Bachelors,13,Married,Prof-specialty,White,Male,0,50,US,<=50K
8113,31,Private,132996,HS-grad,9,Married,Prof-specialty,White,Male,5178,45,US,>50K
19120,49,Private,54772,HS-grad,9,Married,Craft-repair,White,Male,3103,45,US,>50K
24545,46,Private,140782,Assoc-acdm,12,Divorced,Prof-specialty,White,Female,0,50,US,<=50K
282,34,Private,175413,Assoc-acdm,12,Divorced,Sales,Black,Female,0,45,US,<=50K
30276,28,Private,248911,Some-college,10,Never-married,Exec-managerial,White,Female,0,40,Non-US,<=50K
27019,61,Private,203126,Bachelors,13,Divorced,Priv-house-serv,White,Female,0,12,Non-US,<=50K
25892,26,Private,289700,Some-college,10,Married,Other-service,White,Male,0,25,US,<=50K
4305,44,Private,111483,HS-grad,9,Never-married,Adm-clerical,White,Male,0,50,US,<=50K
19656,33,Private,171215,Masters,14,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
30354,35,Private,22463,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
18396,49,Other,208872,HS-grad,9,Married,Farming-fishing,White,Male,0,98,US,<=50K
951,43,Private,227065,Masters,14,Married,Exec-managerial,White,Male,0,43,US,>50K
23292,19,Private,219189,<=12th,8,Never-married,Other-service,White,Male,0,25,US,<=50K
24655,23,Private,156513,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,0,40,US,<=50K
21546,21,Private,147655,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
15754,47,Private,268022,HS-grad,9,Married,Transport-moving,White,Male,0,55,US,>50K
29558,64,Private,218490,Bachelors,13,Divorced,Exec-managerial,White,Male,27828,55,US,>50K
3708,36,Private,160120,HS-grad,9,Married,Adm-clerical,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
27527,34,Private,173495,Some-college,10,Married,Craft-repair,White,Male,0,48,US,>50K
29213,25,Private,263773,Some-college,10,Married,Adm-clerical,White,Female,0,40,US,>50K
1494,27,Private,23940,HS-grad,9,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,40,US,<=50K
9109,27,Other,176727,Bachelors,13,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
3023,38,Private,53930,<=12th,6,Never-married,Craft-repair,Black,Male,0,40,Non-US,<=50K
27324,32,Private,147284,Assoc-voc,11,Married,Sales,White,Male,0,50,US,>50K
8672,61,Private,192237,<=12th,6,Divorced,Sales,White,Female,0,40,US,<=50K
24749,42,Private,433170,Some-college,10,Married,Craft-repair,White,Male,0,60,US,>50K
27803,37,Private,174844,Some-college,10,Married,Other-service,White,Male,0,17,US,<=50K
31168,27,Private,191822,HS-grad,9,Married,Sales,White,Female,0,50,US,<=50K
20146,23,Private,344278,Some-college,10,Divorced,Exec-managerial,White,Female,0,25,US,<=50K
13608,27,Other,162104,<=12th,5,Never-married,?,White,Female,0,40,US,<=50K
29240,31,Private,191834,HS-grad,9,Divorced,Machine-op-inspct,White,Male,0,40,US,<=50K
31651,28,Other,297735,Prof-school,15,Never-married,Prof-specialty,White,Male,0,90,US,<=50K
30072,36,Private,218689,Masters,14,Married,Sales,White,Male,0,50,US,>50K
