age,workclass,fnlwgt,education,educational.num,marital.status,occupation,race,gender,capital.gain,capital.loss,hours.per.week,native.country,income
55,Government,38257,Assoc-voc,11,Divorced,Other-service,White,Female,5194,1,99,US,<=50K
45,Private,77435,HS-grad,9,Divorced,Other-service,Black,Male,16,0,40,US,<=50K
23,Private,198191,HS-grad,9,Never-married,Handlers-cleaners,White,Male,40,1,40,Non-US,<=50K
50,Government,100296,Bachelors,13,Divorced,Prof-specialty,White,Female,41,0,40,US,>50K
31,Private,175879,Bachelors,13,Married,Exec-managerial,White,Male,6,2047,50,US,<=50K
23,Private,259206,Assoc-voc,11,Never-married,Handlers-cleaners,Black,Female,26,0,71,US,<=50K
45,Private,181020,<=12th,6,Divorced,Sales,White,Male,40,0,42,US,<=50K
47,Government,45440,Masters,14,Never-married,Exec-managerial,White,Female,0,0,40,US,<=50K
38,Government,42619,Prof-school,15,Married,Prof-specialty,White,Male,41,1,61,US,>50K
28,Private,251601,Assoc-voc,10,Never-married,Prof-specialty,White,Female,11,0,40,US,<=50K
60,Self-emp-not-inc,175693,HS-grad,9,Divorced,Other-service,White,Female,0,0,60,US,<=50K
26,Private,136406,Bachelors,13,Never-married,Protective-serv,White,Female,13,0,29,US,<=50K
51,Private,158818,HS-grad,9,Divorced,Adm-clerical,Black,Female,36,0,40,US,<=50K
20,Government,67843,Some-college,10,Divorced,Prof-specialty,White,Female,22,0,15,US,<=50K
27,Self-emp-not-inc,200039,<=12th,7,Never-married,Priv-house-serv,White,Male,18,0,20,US,<=50K
33,Private,246601,HS-grad,9,Married,Machine-op-inspct,White,Male,35,0,41,US,<=50K
33,Private,170661,<=12th,6,Never-married,Handlers-cleaners,White,Male,0,1,43,US,<=50K
66,Private,174776,Some-college,10,Divorced,Exec-managerial,White,Female,0,1,40,US,<=50K
40,Government,259588,Some-college,10,Married,Adm-clerical,White,Female,28,0,34,US,<=50K
56,Government,381051,HS-grad,9,Never-married,Sales,Asian-Pac-Islander,Male,30,0,40,Non-US,<=50K
51,Private,180579,HS-grad,9,Married,Craft-repair,White,Male,28,0,39,US,>50K
49,Government,192839,Bachelors,13,Married,Prof-specialty,White,Male,15511,2,40,US,>50K
73,Self-emp-inc,362328,HS-grad,9,Married,Exec-managerial,White,Male,15964,1,21,US,>50K
50,Private,177400,HS-grad,9,Divorced,Machine-op-inspct,Amer-Indian-Eskimo,Female,27,0,40,US,<=50K
28,Private,54768,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,22,US,<=50K
25,Private,221156,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,31,1,33,US,<=50K
24,Private,28304,HS-grad,9,Never-married,Other-service,White,Male,19,0,35,US,<=50K
49,Self-emp-not-inc,188880,Assoc-voc,11,Married,Farming-fishing,White,Male,42,1,40,US,<=50K
38,Private,333758,HS-grad,9,Divorced,Exec-managerial,White,Female,26,1,36,US,<=50K
35,Private,188404,Assoc-acdm,9,Divorced,Adm-clerical,White,Female,17,0,51,Non-US,<=50K
56,Private,153020,<=12th,5,Married,Craft-repair,White,Male,4236,0,40,US,<=50K
51,Private,174552,Bachelors,13,Married,Sales,Asian-Pac-Islander,Female,32,1944,40,Non-US,>50K
72,Government,281063,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,US,<=50K
44,Self-emp-not-inc,180835,Assoc-acdm,10,Married,Transport-moving,White,Male,21,0,28,US,>50K
37,Government,220292,Bachelors,13,Divorced,Adm-clerical,White,Male,13,0,40,US,<=50K
46,Self-emp-inc,151445,Masters,14,Divorced,Prof-specialty,White,Female,37,1819,40,US,<=50K
20,Private,154430,Bachelors,13,Never-married,Prof-specialty,Other,Male,0,1,40,US,<=50K
25,Private,178082,Some-college,10,Never-married,Adm-clerical,White,Male,6,0,40,Non-US,<=50K
53,Self-emp-not-inc,205100,HS-grad,9,Divorced,Adm-clerical,White,Male,23,0,59,US,<=50K
29,Private,75506,<=12th,6,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,17,0,40,Non-US,<=50K
18,Private,104125,<=12th,6,Married,Other-service,White,Male,0,0,14,US,<=50K
35,Government,39156,HS-grad,9,Married,Sales,Asian-Pac-Islander,Female,0,0,32,Non-US,>50K
34,Private,43192,Assoc-voc,9,Divorced,Adm-clerical,White,Male,15,1,40,US,<=50K
24,Private,244503,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
41,Private,86668,Some-college,10,Separated,Sales,White,Female,0,0,40,Non-US,<=50K
35,Private,161566,Some-college,10,Never-married,Sales,Black,Female,0,0,50,US,<=50K
28,Private,92302,Assoc-voc,11,Never-married,Prof-specialty,White,Male,18,0,45,US,<=50K
27,Private,93781,Some-college,10,Married,Sales,Asian-Pac-Islander,Male,18,0,40,Non-US,>50K
45,Private,205011,Bachelors,13,Married,Tech-support,White,Male,16,1953,40,US,<=50K
38,Government,132695,Some-college,10,Married,Other-service,Asian-Pac-Islander,Female,20,1,60,Non-US,<=50K
28,Private,141912,<=12th,6,Married,Other-service,White,Male,5,0,11,US,<=50K
67,Private,360203,<=12th,4,Married,Machine-op-inspct,White,Male,31,0,40,US,<=50K
46,Private,175704,HS-grad,9,Married,Handlers-cleaners,White,Male,20,0,40,US,<=50K
39,Private,219812,HS-grad,9,Divorced,Adm-clerical,Black,Female,23,0,40,US,<=50K
43,Private,164372,HS-grad,9,Divorced,Machine-op-inspct,Asian-Pac-Islander,Female,32,0,40,Non-US,<=50K
38,Self-emp-not-inc,348152,HS-grad,13,Divorced,Prof-specialty,White,Male,9,2171,45,US,<=50K
24,Private,209498,<=12th,7,Never-married,Exec-managerial,White,Male,0,1,50,US,<=50K
24,Government,246199,Bachelors,13,Never-married,Prof-specialty,White,Male,24,1,40,US,<=50K
52,Private,97206,Some-college,10,Married,Adm-clerical,White,Male,26,0,17,US,<=50K
41,Self-emp-not-inc,40986,HS-grad,9,Married,Other-service,White,Male,0,1,49,US,<=50K
28,Private,227380,Assoc-acdm,11,Never-married,Other-service,White,Female,5,0,40,US,<=50K
55,Private,86252,HS-grad,9,Married,Craft-repair,White,Male,0,0,40,US,<=50K
20,Private,165791,<=12th,4,Married,Craft-repair,Black,Male,52,0,26,Non-US,<=50K
38,Private,223768,Bachelors,13,Separated,Sales,White,Male,0,1,50,US,>50K
25,Private,356167,HS-grad,9,Never-married,Transport-moving,White,Female,0,0,38,US,<=50K
31,Private,91844,Bachelors,13,Never-married,Prof-specialty,White,Male,24,0,40,US,<=50K
28,Private,167335,Some-college,10,Married,Adm-clerical,Asian-Pac-Islander,Female,0,2,40,US,<=50K
28,Private,173363,<=12th,6,Never-married,Machine-op-inspct,White,Male,52,0,40,US,<=50K
22,Self-emp-not-inc,157987,<=12th,8,Married,Priv-house-serv,White,Male,25,1,23,Non-US,<=50K
64,Private,201644,<=12th,2,Married,Machine-op-inspct,White,Female,13,0,66,US,<=50K
45,Government,234474,HS-grad,9,Married,Exec-managerial,White,Female,19,0,40,US,<=50K
67,Government,168417,Bachelors,13,Married,Protective-serv,White,Female,18,0,32,US,<=50K
33,Government,118377,<=12th,3,Married,Prof-specialty,White,Male,34,0,40,Non-US,<=50K
27,Private,130812,Some-college,9,Never-married,Handlers-cleaners,White,Male,14,0,40,US,<=50K
26,Private,52795,HS-grad,9,Never-married,Other-service,White,Female,0,0,17,US,<=50K
42,Self-emp-not-inc,326320,HS-grad,9,Married,Craft-repair,White,Male,23,1,62,US,<=50K
22,Private,134412,<=12th,7,Never-married,Handlers-cleaners,Black,Male,14,0,40,US,<=50K
60,Private,135521,<=12th,6,Widowed,Other-service,White,Male,30,2,40,US,<=50K
37,Self-emp-not-inc,288640,HS-grad,9,Widowed,Other-service,White,Male,15,0,35,US,<=50K
35,Government,224976,Some-college,10,Never-married,Farming-fishing,White,Female,43,0,40,US,>50K
65,Private,104372,<=12th,3,Married,Machine-op-inspct,Black,Male,40,0,40,Non-US,<=50K
53,Government,246078,Masters,16,Married,Handlers-cleaners,White,Male,35,1846,40,US,<=50K
40,Private,102829,Bachelors,13,Married,Sales,White,Male,0,0,29,US,>50K
22,Private,128081,<=12th,7,Married,Farming-fishing,White,Male,3,0,21,US,<=50K
55,Private,30082,HS-grad,9,Married,Other-service,White,Male,0,0,40,US,<=50K
19,Private,166397,<=12th,5,Married,Machine-op-inspct,White,Female,0,0,40,US,<=50K
31,Government,239344,Prof-school,15,Never-married,Prof-specialty,White,Female,26,0,18,US,<=50K
35,Government,202317,HS-grad,9,Married,Protective-serv,Other,Male,6,2,50,US,<=50K
55,Government,196949,Some-college,10,Divorced,Prof-specialty,White,Female,41,1,40,US,>50K
41,Private,150553,Bachelors,13,Married,Exec-managerial,White,Male,16,0,40,US,<=50K
30,Private,286970,Bachelors,12,Never-married,Sales,White,Male,4,0,57,US,<=50K
24,Private,245680,Some-college,10,Never-married,Transport-moving,White,Male,4,0,40,US,<=50K
28,Private,229042,Bachelors,13,Married,Prof-specialty,White,Male,62,1,59,US,>50K
47,Self-emp-not-inc,41809,HS-grad,9,Married,Farming-fishing,Amer-Indian-Eskimo,Male,15,0,40,US,>50K
29,Government,280159,<=12th,7,Never-married,Other-service,White,Male,0,0,36,US,<=50K
33,Private,257271,Bachelors,12,Married,Tech-support,White,Male,33,0,35,US,>50K
38,Government,184873,Bachelors,13,Married,Prof-specialty,White,Male,7905,0,40,US,>50K
55,Private,167070,<=12th,4,Married,Craft-repair,White,Male,51,1,40,US,<=50K
45,Government,333234,Some-college,10,Divorced,Exec-managerial,White,Female,20,2086,40,US,<=50K
47,Government,164352,Masters,10,Divorced,Exec-managerial,White,Female,10,1,45,US,<=50K
36,Private,156278,HS-grad,9,Never-married,Sales,White,Female,31,1,50,US,>50K
73,Self-emp-inc,15462,<=12th,11,Married,Adm-clerical,Asian-Pac-Islander,Female,19,0,34,Non-US,<=50K
66,Self-emp-inc,225278,HS-grad,9,Married,Transport-moving,White,Male,12,0,57,US,>50K
62,Private,99692,Some-college,10,Separated,Adm-clerical,Asian-Pac-Islander,Female,10,0,40,Non-US,>50K
21,Self-emp-not-inc,419577,HS-grad,9,Married,Handlers-cleaners,White,Male,49,1,60,US,<=50K
48,Private,132172,Some-college,10,Separated,Sales,White,Female,8,0,13,US,<=50K
56,Self-emp-not-inc,157899,Some-college,10,Divorced,Exec-managerial,Black,Male,3,2,50,US,<=50K
68,Private,277409,HS-grad,9,Never-married,Other-service,White,Female,16,0,40,US,<=50K
31,Private,83272,<=12th,3,Married,Machine-op-inspct,White,Male,0,0,40,US,<=50K
30,Private,305557,HS-grad,9,Married,Sales,Other,Male,0,1910,45,US,<=50K
42,Government,31540,Bachelors,13,Married,Exec-managerial,Black,Female,6,0,50,US,<=50K
51,Self-emp-not-inc,263533,Some-college,10,Married,Craft-repair,White,Male,12,0,40,Non-US,<=50K
40,Private,67937,Bachelors,13,Divorced,Exec-managerial,Black,Female,6,0,61,US,>50K
29,Private,184756,Some-college,14,Married,Exec-managerial,White,Male,7846,1,40,US,>50K
44,Government,157837,HS-grad,9,Married,Protective-serv,White,Male,36,0,40,US,>50K
50,Private,33778,<=12th,4,Married,Transport-moving,Black,Male,0,0,40,US,<=50K
27,Private,197247,Some-college,10,Married,Craft-repair,White,Male,5084,0,60,US,<=50K
51,Private,303852,HS-grad,9,Married,Other-service,White,Female,3,1,49,US,>50K
70,Self-emp-not-inc,390644,HS-grad,9,Married,Farming-fishing,White,Male,28,2127,64,US,>50K
50,Self-emp-not-inc,36083,HS-grad,9,Married,Transport-moving,White,Male,31,1,50,US,>50K
29,Private,188644,Doctorate,13,Never-married,Prof-specialty,White,Female,20,0,50,Non-US,<=50K
40,Government,17133,Masters,14,Married,Prof-specialty,Black,Female,20,0,40,US,<=50K
20,Private,171962,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
42,Private,197968,<=12th,6,Divorced,Adm-clerical,White,Male,15,0,40,US,<=50K
49,Self-emp-not-inc,31259,HS-grad,9,Married,Farming-fishing,White,Male,0,1,50,US,<=50K
77,Private,153958,<=12th,5,Married,Transport-moving,White,Male,35,0,32,US,<=50K
56,Private,270491,HS-grad,9,Divorced,Transport-moving,White,Male,20,0,30,US,<=50K
28,Self-emp-not-inc,244093,HS-grad,9,Married,Craft-repair,White,Male,6,1,74,US,>50K
37,Private,251133,HS-grad,9,Never-married,Other-service,White,Female,26,0,40,US,<=50K
21,Private,180910,<=12th,7,Married,Craft-repair,White,Male,31,1,17,US,<=50K
29,Private,156817,Some-college,10,Divorced,Adm-clerical,White,Female,0,0,35,US,<=50K
20,Private,246892,<=12th,10,Never-married,Handlers-cleaners,Other,Male,35,0,40,Non-US,<=50K
33,Private,248829,Assoc-acdm,9,Never-married,Prof-specialty,White,Male,0,0,34,US,<=50K
50,Private,340656,HS-grad,9,Divorced,Sales,White,Female,13,0,40,US,<=50K
31,Private,40605,Prof-school,12,Married,Prof-specialty,White,Male,11,0,51,US,>50K
56,Self-emp-not-inc,138262,Some-college,10,Married,Farming-fishing,White,Female,0,1,21,US,<=50K
75,Private,227744,<=12th,9,Married,Transport-moving,White,Male,41,1,50,US,<=50K
44,Private,137894,<=12th,4,Married,Machine-op-inspct,White,Male,20,1,40,US,<=50K
32,Private,152628,Bachelors,13,Married,Exec-managerial,White,Female,38,0,40,US,>50K
53,Government,125735,Masters,10,Married,Sales,Asian-Pac-Islander,Female,0,0,40,US,>50K
48,Government,84100,Some-college,10,Separated,Adm-clerical,White,Female,5,1911,22,US,<=50K
51,Private,216421,Bachelors,13,Married,Prof-specialty,White,Male,15251,0,40,US,>50K
25,Private,167064,Bachelors,13,Married,Exec-managerial,White,Male,45,0,49,US,<=50K
25,Private,86245,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,17,US,<=50K
28,Private,65698,Assoc-acdm,7,Never-married,Handlers-cleaners,White,Male,1,0,20,US,<=50K
22,Private,181016,Assoc-acdm,10,Never-married,Farming-fishing,Other,Male,0,0,40,US,<=50K
41,Private,177189,<=12th,12,Never-married,Handlers-cleaners,White,Female,7,0,45,US,<=50K
46,Private,146177,HS-grad,9,Divorced,Exec-managerial,White,Female,0,1,40,Non-US,<=50K
41,Private,171816,Prof-school,10,Married,Exec-managerial,White,Female,27,0,40,US,>50K
38,Private,43102,Some-college,10,Divorced,Machine-op-inspct,White,Female,48,1,40,US,<=50K
73,Private,192054,<=12th,11,Never-married,Handlers-cleaners,White,Male,50,0,41,US,<=50K
25,Self-emp-not-inc,188597,Some-college,10,Never-married,Adm-clerical,White,Female,16,2,24,US,<=50K
28,Private,210982,Assoc-acdm,4,Never-married,Handlers-cleaners,White,Male,17,0,40,US,<=50K
48,Private,332043,HS-grad,10,Divorced,Other-service,White,Female,40,0,36,Non-US,<=50K
40,Government,202773,Some-college,10,Divorced,Prof-specialty,White,Female,24,0,45,US,<=50K
25,Government,212559,HS-grad,9,Never-married,Adm-clerical,White,Male,0,0,65,US,<=50K
34,Self-emp-not-inc,183671,HS-grad,9,Married,Other-service,White,Male,0,1,59,US,<=50K
21,Private,169138,HS-grad,9,Never-married,Handlers-cleaners,White,Male,26,1,36,US,<=50K
55,Private,226786,<=12th,5,Married,Priv-house-serv,Black,Male,18,0,40,US,<=50K
31,Private,54760,Some-college,10,Married,Sales,White,Male,17,0,40,US,>50K
30,Government,13769,Bachelors,13,Never-married,Handlers-cleaners,White,Female,6,0,77,US,<=50K
41,Private,157395,Assoc-voc,11,Married,Sales,White,Female,14,0,32,US,<=50K
48,Private,235472,Assoc-acdm,10,Married,Exec-managerial,White,Male,36,0,40,US,>50K
64,Self-emp-inc,92389,Masters,11,Married,Exec-managerial,White,Male,7,0,45,US,>50K
30,Private,144617,Assoc-voc,11,Married,Other-service,Asian-Pac-Islander,Female,0,0,42,Non-US,<=50K
38,Private,316992,HS-grad,9,Never-married,Protective-serv,White,Female,15054,0,45,US,>50K
34,Private,260171,Bachelors,13,Married,Other-service,White,Male,40,0,49,Non-US,>50K
26,Private,147568,<=12th,2,Never-married,Other-service,Asian-Pac-Islander,Female,0,1,33,Non-US,<=50K
40,Private,186242,Bachelors,13,Married,Exec-managerial,White,Male,27,1793,40,US,<=50K
26,Government,166668,Some-college,10,Never-married,Adm-clerical,White,Female,57,1,40,US,<=50K
44,Private,185988,HS-grad,9,Widowed,Sales,White,Male,50,0,50,US,<=50K
42,Government,155236,Some-college,10,Never-married,Adm-clerical,White,Female,10,1,36,US,<=50K
45,Self-emp-inc,368506,HS-grad,9,Married,Craft-repair,White,Male,1,1,75,US,>50K
47,Government,83965,<=12th,10,Married,Craft-repair,White,Female,53,0,40,US,>50K
59,Private,133970,<=12th,6,Never-married,Exec-managerial,Black,Female,15,0,40,US,<=50K
22,Private,93481,Bachelors,13,Never-married,Other-service,White,Female,16,0,19,US,<=50K
40,Private,133917,Some-college,10,Married,Sales,White,Male,53,2,50,US,>50K
27,Private,522023,Some-college,13,Never-married,Exec-managerial,White,Male,29,0,40,US,<=50K
46,Government,65328,Some-college,10,Divorced,Adm-clerical,White,Female,2,0,40,US,<=50K
84,Private,182770,<=12th,4,Married,Craft-repair,White,Male,19,0,69,US,>50K
39,Government,81219,HS-grad,9,Divorced,Other-service,White,Female,0,0,33,US,<=50K
53,Private,371820,HS-grad,9,Divorced,Transport-moving,White,Male,14,1,40,US,>50K
64,Government,32832,Assoc-acdm,15,Married,Exec-managerial,White,Male,19,2,40,US,>50K
29,Private,158028,Bachelors,10,Widowed,Craft-repair,White,Male,35,1,40,US,<=50K
73,Private,232756,<=12th,4,Married,Transport-moving,White,Male,81,1,21,US,<=50K
27,Private,268378,Some-college,10,Never-married,Craft-repair,White,Male,27,0,40,US,<=50K
48,Private,43435,HS-grad,9,Divorced,Handlers-cleaners,White,Male,0,0,40,US,>50K
39,Private,214134,Assoc-voc,11,Never-married,Other-service,White,Female,39,0,27,US,<=50K
56,Private,286924,HS-grad,9,Married,Sales,Black,Male,22,0,50,US,<=50K
41,Self-emp-not-inc,174891,HS-grad,9,Married,Other-service,Asian-Pac-Islander,Male,0,1,58,Non-US,>50K
34,Government,106037,Bachelors,13,Married,Adm-clerical,White,Male,17,0,40,US,<=50K
64,Self-emp-inc,148247,Masters,6,Married,Transport-moving,White,Male,18,0,58,US,>50K
28,Private,248803,Some-college,10,Never-married,Adm-clerical,White,Male,5,0,71,US,<=50K
45,Government,163037,HS-grad,9,Divorced,Adm-clerical,White,Female,42,0,40,US,<=50K
62,Private,457526,<=12th,6,Married,Machine-op-inspct,White,Female,17,1,40,Non-US,<=50K
27,Private,56320,Some-college,10,Never-married,Adm-clerical,Asian-Pac-Islander,Male,21,0,40,Non-US,<=50K
34,Private,79632,Some-college,10,Divorced,Prof-specialty,White,Female,6,0,40,US,<=50K
52,Private,215082,Masters,15,Married,Exec-managerial,White,Male,77,0,49,US,>50K
50,Private,173750,Bachelors,13,Divorced,Sales,Black,Male,7,1,40,US,<=50K
41,Private,99116,Prof-school,7,Never-married,Handlers-cleaners,White,Male,0,0,50,US,>50K
28,Private,190608,<=12th,7,Married,Transport-moving,White,Male,11,0,40,US,<=50K
38,Self-emp-not-inc,477905,HS-grad,9,Married,Transport-moving,Asian-Pac-Islander,Male,0,0,40,US,>50K
22,Private,101783,<=12th,4,Married,Other-service,White,Male,0,0,36,US,<=50K
22,Private,122662,Some-college,10,Never-married,Sales,White,Male,30,0,51,US,<=50K
38,Private,162329,Bachelors,13,Married,Prof-specialty,Black,Male,24,1699,59,US,>50K
19,Private,189990,HS-grad,7,Married,Handlers-cleaners,White,Male,37,0,40,US,<=50K
23,Government,255698,Some-college,10,Widowed,Adm-clerical,White,Female,0,1,20,US,<=50K
26,Private,233276,Assoc-voc,11,Never-married,Sales,White,Female,42,0,62,US,<=50K
34,Private,122318,Bachelors,9,Married,Exec-managerial,White,Male,12,0,40,US,<=50K
63,Private,119650,Some-college,10,Married,Craft-repair,White,Female,0,1,40,US,<=50K
24,Private,201803,<=12th,6,Never-married,Craft-repair,White,Male,11,0,37,US,<=50K
38,Government,94134,Masters,14,Married,Exec-managerial,White,Female,8,0,61,US,<=50K
28,Private,361310,HS-grad,9,Never-married,Sales,Asian-Pac-Islander,Male,29,0,34,Non-US,<=50K
49,Private,110102,Assoc-voc,6,Married,Exec-managerial,Black,Male,5457,0,40,US,>50K
35,Private,184501,Some-college,10,Never-married,Adm-clerical,White,Female,14,0,40,US,<=50K
38,Private,255114,Masters,10,Divorced,Handlers-cleaners,Black,Male,32,0,63,US,<=50K
19,Private,138171,Some-college,10,Never-married,Adm-clerical,Black,Female,0,0,22,US,<=50K
37,Private,124930,HS-grad,11,Divorced,Sales,White,Female,35,1886,23,US,<=50K
21,Private,174246,Masters,14,Divorced,Sales,White,Female,25,0,21,US,<=50K
44,Self-emp-not-inc,61655,HS-grad,9,Married,Exec-managerial,White,Female,49,0,50,US,<=50K
18,Private,181058,<=12th,4,Never-married,Farming-fishing,White,Female,0,0,20,Non-US,<=50K
48,Private,165255,HS-grad,9,Married,Craft-repair,White,Male,7875,0,49,US,>50K
45,Private,117952,HS-grad,9,Divorced,Adm-clerical,White,Male,42,1,40,US,<=50K
42,Government,99635,HS-grad,9,Divorced,Other-service,White,Female,25,1,50,US,<=50K
32,Private,96657,<=12th,7,Never-married,Other-service,White,Female,50,0,12,US,<=50K
41,Private,201204,HS-grad,9,Never-married,Transport-moving,White,Male,40,0,37,US,<=50K
40,Private,359998,HS-grad,9,Separated,Other-service,White,Male,1,0,51,US,<=50K
